,RegionName,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,# of Bedrooms,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08
26,10011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5100.0,4995.0,4995.0,5000.0,5195.0,5400.0,5400.0,5400.0,5595.0,5600.0,5497.5,5319.5,5295.0,5350.0,5443.0,5495.0,5495.0,5500.0,5500.0,5500.0,5500.0,5500.0,5572.5,5495.0,5495.0,5595.0,5500.0,5500.0,5695.0,6200.0,5649.0,5597.5,5500.0,5600.0,5500.0,5547.5,5500.0,5495.0,5750.0,5800.0,5995.0,5995.0,5997.5,6150.0,6500.0,5797.5,5995.0,5995.0,5895.0,5895.0,5895.0,5995.0,5861.0,5497.5,5747.5,5300.0,5697.5,5295.0,5400.0,5800.0,5700.0,5378.5,5700.0,6200.0,6000.0,6000.0,5950.0,5875.0,5775.0,5525.0,5797.5,5650.0,5897.5,5750.0,5597.5,6095.0,5895.0,5795.0,5800.0,5700.0,5995.0,5995.0,5897.5,6150.0,6150.0,5770.0,5800.0,5976.5,6000.0,6300.0,6297.5,3,0.0,0.0,0.0,0.0,0.0,0.0
27,10128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4972.5,4900.0,4800.0,4995.0,4995.0,4850.0,4825.0,5097.5,4700.0,4035.0,4300.0,4400.0,4350.0,4200.0,4175.0,4400.0,4300.0,4300.0,4250.0,4162.5,4200.0,4547.5,4250.0,4495.0,4042.5,4400.0,4250.0,4547.5,4295.0,4269.0,4500.0,4597.5,4495.0,4600.0,4300.0,4400.0,4400.0,4680.0,4575.0,4500.0,4900.0,4500.0,4500.0,4500.0,4350.0,4300.0,4495.0,4400.0,4400.0,4400.0,4200.0,4200.0,4200.0,4225.0,4300.0,4347.5,4200.0,4400.0,4250.0,4325.0,4995.0,3,0.0,0.0,0.0,0.0,0.0,0.0
39,11206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.0,2700.0,2749.5,2600.0,2800.0,2999.0,3000.0,2900.0,2800.0,2700.0,2699.5,2800.0,3000.0,3000.0,2899.0,2900.0,2850.0,2900.0,2899.0,2925.0,2900.0,3000.0,2900.0,2799.0,2825.0,3000.0,3000.0,3000.0,3000.0,2999.0,3000.0,3000.0,3047.5,3000.0,3100.0,3100.0,3000.0,3000.0,3100.0,3100.0,3100.0,3100.0,3200.0,3197.0,3195.0,3100.0,3200.0,3295.0,3250.0,3100.0,3300.0,3288.5,3195.0,3037.5,3100.0,3000.0,2849.0,2995.0,3122.0,3025.0,3060.0,3075.0,3199.0,3208.0,3000.0,2995.0,2800.0,2750.0,2700.0,2800.0,3000.0,3000.0,3100.0,3025.0,3100.0,3072.5,3000.0,2850.0,2800.0,2800.0,2990.0,3000.0,3000.0,3300.0,3200.0,3116.0,3300.0,3,0.0,0.0,0.0,0.0,0.0,0.0
41,10462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,2100.0,2100.0,2099.0,2100.0,2095.0,2095.0,2000.0,2100.0,2100.0,2197.5,2150.0,2125.0,2100.0,2100.0,2150.0,2126.0,2150.0,2150.0,2200.0,2150.0,2100.0,2100.0,2275.0,2225.0,2200.0,2200.0,2250.0,2250.0,2275.0,2300.0,2300.0,2300.0,2300.0,2350.0,3,0.0,0.0,0.0,0.0,0.0,0.0
42,10456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2300.0,2200.0,2300.0,2200.0,2100.0,2150.0,2200.0,2200.0,2250.0,2300.0,2300.0,2300.0,2300.0,2300.0,2262.5,3,0.0,0.0,0.0,0.0,0.0,0.0
44,10003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,4447.5,4325.0,4400.0,4495.0,4400.0,4400.0,4500.0,4500.0,4650.0,4800.0,4950.0,4900.0,4806.0,4700.0,4700.0,4650.0,4650.0,4700.0,4750.0,4795.0,4795.0,4795.0,4700.0,4700.0,4600.0,4600.0,4750.0,4800.0,4900.0,4900.0,4900.0,4900.0,5200.0,5200.0,5150.0,5000.0,5000.0,5145.0,5100.0,5000.0,5100.0,5100.0,5100.0,5000.0,5000.0,4962.5,4995.0,5000.0,4995.0,5000.0,4997.5,5000.0,5150.0,5195.0,5000.0,5150.0,5000.0,5000.0,4995.0,4873.5,4898.5,4900.0,5000.0,5000.0,5150.0,5150.0,5000.0,4995.0,5125.0,5200.0,5150.0,5150.0,4995.0,5000.0,5000.0,4997.5,5197.5,5300.0,5200.0,5200.0,5210.0,5200.0,5200.0,4950.0,4950.0,4997.5,4995.0,5000.0,5000.0,5200.0,5325.0,5275.0,5195.0,5400.0,3,0.0,0.0,0.0,0.0,0.0,0.0
48,10019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4632.5,4700.0,4700.0,4700.0,4750.0,4772.5,4750.0,4600.0,4600.0,4600.0,4500.0,4500.0,4600.0,4600.0,4700.0,4850.0,4800.0,4850.0,4900.0,4899.0,4900.0,4898.5,4800.0,4700.0,4700.0,4700.0,4700.0,4800.0,5275.0,5400.0,6245.0,5500.0,6243.0,6291.0,5895.0,5059.0,4650.0,4990.0,5500.0,5395.0,5123.0,5270.0,5123.0,5059.0,5395.0,5395.0,5447.5,5800.0,5500.0,5395.0,5332.5,5745.0,5790.0,5300.0,5270.0,5061.5,5136.5,5200.0,5395.0,5395.0,5500.0,5445.0,5300.0,5285.0,5397.5,5427.0,5600.0,5500.0,5395.0,5192.5,5332.5,4900.0,4800.0,4800.0,5186.5,4995.0,5123.0,5400.0,5317.0,5300.0,5171.5,5395.0,5534.0,5500.0,5395.0,4997.5,5036.5,5036.5,4995.0,5300.0,5537.5,3,0.0,0.0,0.0,0.0,0.0,0.0
50,10463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,2805.0,2895.0,2900.0,2932.5,2795.0,2850.0,2800.0,2800.0,2800.0,2800.0,2775.0,2800.0,2800.0,2800.0,2800.0,2600.0,2875.0,2862.5,2850.0,3,0.0,0.0,0.0,0.0,0.0,0.0
53,11212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.5,2100.0,2175.0,2250.0,2300.0,2250.0,2350.0,2300.0,2300.0,2350.0,2350.0,2350.0,2350.0,2350.0,2300.0,2432.0,3,0.0,0.0,0.0,0.0,0.0,0.0
56,11209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1875.0,1950.0,2000.0,2000.0,1925.0,1900.0,1800.0,1900.0,2000.0,2100.0,2100.0,2100.0,2300.0,2200.0,2100.0,2100.0,2250.0,2250.0,2000.0,2100.0,2100.0,2000.0,2000.0,2200.0,2200.0,2300.0,2300.0,2300.0,2300.0,2300.0,2400.0,2300.0,2400.0,2375.0,2500.0,2400.0,2450.0,2500.0,2300.0,2300.0,2300.0,2300.0,2400.0,2500.0,2400.0,2500.0,2450.0,2500.0,2500.0,2500.0,2450.0,2450.0,2500.0,2450.0,2400.0,2450.0,2412.5,2472.5,2500.0,2545.0,2500.0,2500.0,2600.0,2600.0,2600.0,2500.0,2500.0,2400.0,2400.0,2500.0,2450.0,2500.0,2450.0,2500.0,2595.0,2575.0,2574.5,2500.0,2400.0,2500.0,2500.0,2500.0,2450.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2400.0,2425.0,2499.0,2600.0,2600.0,2600.0,2500.0,2595.0,3,0.0,0.0,0.0,0.0,0.0,0.0
60,11221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1750.0,1800.0,1800.0,1875.0,2000.0,1950.0,1925.0,1800.0,1900.0,1947.5,2000.0,2000.0,2100.0,2100.0,2200.0,2200.0,2100.0,2199.0,2199.0,2100.0,2200.0,2250.0,2350.0,2400.0,2400.0,2450.0,2497.0,2450.0,2500.0,2456.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2550.0,2599.5,2599.0,2575.0,2500.0,2500.0,2500.0,2500.0,2590.0,2699.0,2600.0,2600.0,2700.0,2750.0,2700.0,2799.0,2795.0,2750.0,2750.0,2795.0,2799.0,2800.0,2780.5,2750.0,2750.0,2745.0,2850.0,2800.0,2747.5,2750.0,2650.0,2745.0,2750.0,2800.0,2800.0,2795.0,2750.0,2750.0,2690.0,2688.0,2600.0,2690.0,2693.5,2800.0,2800.0,2800.0,2800.0,2795.0,2850.0,2800.0,2719.0,2600.0,2650.0,2691.0,2700.0,2799.0,2800.0,2899.0,2849.0,2999.0,2999.0,3,0.0,0.0,0.0,0.0,0.0,0.0
64,10024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,8600.0,8097.5,7795.0,7700.0,7700.0,8000.0,8000.0,8000.0,8000.0,7500.0,8000.0,8462.0,7899.5,7775.0,7500.0,7500.0,7625.0,7847.5,8250.0,8095.0,7995.0,7750.0,7495.0,7495.0,7750.0,7500.0,7550.0,7400.0,7547.5,7500.0,7500.0,7500.0,7500.0,7497.5,7495.0,7500.0,7500.0,7450.0,7450.0,7450.0,7322.5,7497.5,7297.5,7384.0,7497.5,7500.0,7497.5,7775.0,7625.0,7700.0,7850.0,7597.5,7550.0,7500.0,7600.0,7500.0,7500.0,7750.0,7500.0,7774.0,3,0.0,0.0,0.0,0.0,0.0,0.0
69,11214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1700.0,1800.0,1800.0,1800.0,1800.0,1900.0,1950.0,1880.0,1880.0,1887.5,1800.0,1800.0,1800.0,1800.0,1725.0,1800.0,1800.0,1800.0,1900.0,1900.0,1900.0,1900.0,1880.0,1900.0,1900.0,1850.0,1850.0,1900.0,1900.0,2000.0,2000.0,1875.0,2000.0,1950.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2100.0,2100.0,2100.0,2100.0,2050.0,2100.0,2100.0,2100.0,2000.0,2000.0,2100.0,2100.0,2100.0,2200.0,2200.0,2200.0,2195.0,2150.0,2200.0,2100.0,2100.0,2199.0,2200.0,2199.0,2200.0,2150.0,2150.0,2200.0,2200.0,2300.0,2300.0,2299.0,2150.0,2150.0,2200.0,2187.5,2125.0,2300.0,2399.0,2300.0,2300.0,2250.0,2250.0,2295.0,2295.0,2200.0,2300.0,2350.0,2295.0,2300.0,3,0.0,0.0,0.0,0.0,0.0,0.0
73,11207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,1650.0,1700.0,1800.0,1800.0,1800.0,1799.5,1792.0,1750.0,1700.0,1700.0,1815.0,1850.0,1885.0,1900.0,1900.0,2000.0,2099.0,2100.0,2197.5,2400.0,2400.0,2100.0,2200.0,2100.0,2072.5,2050.0,2001.0,2000.0,2097.0,2299.0,2372.5,2400.0,2300.0,2300.0,2400.0,2400.0,2400.0,2450.0,2450.0,2500.0,2495.0,2495.0,2500.0,2500.0,2500.0,2500.0,2450.0,2400.0,2400.0,2398.5,2300.0,2342.0,2350.0,2482.5,2600.0,2650.0,2700.0,2732.5,2300.0,2545.0,2325.0,2400.0,2400.0,2400.0,2450.0,2450.0,2500.0,2550.0,2450.0,2400.0,2485.0,2450.0,2425.0,2450.0,2550.0,2595.0,2595.0,2590.0,2550.0,2495.0,2495.0,2425.0,2400.0,2499.0,2499.0,2500.0,2595.0,2500.0,2500.0,2500.0,2600.0,3,0.0,0.0,0.0,0.0,0.0,0.0
75,11229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,2050.0,2000.0,2000.0,1900.0,1900.0,1900.0,1950.0,1925.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2380.0,2300.0,2300.0,2300.0,2200.0,2200.0,2200.0,2000.0,2100.0,2100.0,2000.0,2195.0,2195.0,2200.0,2050.0,2375.0,2375.0,2349.5,2300.0,2249.0,2200.0,2199.0,2150.0,2200.0,2300.0,2362.5,2475.0,2500.0,2300.0,2225.0,2450.0,2400.0,2400.0,2399.5,2500.0,2400.0,2387.5,2400.0,2399.0,2399.0,2500.0,2499.5,2400.0,2400.0,2450.0,2300.0,2374.5,2300.0,2300.0,2300.0,2350.0,3,0.0,0.0,0.0,0.0,0.0,0.0
82,10458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,1650.0,1775.0,1737.5,1996.0,2100.0,1850.0,1850.0,1700.0,1700.0,1700.0,1600.0,1600.0,1625.0,1700.0,1750.0,1800.0,1650.0,1550.0,1550.0,1550.0,1575.0,1600.0,1700.0,1650.0,1725.0,1799.0,1762.5,1785.0,1850.0,1775.0,1800.0,1800.0,1750.0,1600.0,1600.0,1600.0,1825.0,1900.0,1850.0,1800.0,1800.0,1850.0,1850.0,1850.0,1900.0,1950.0,1925.0,1900.0,1950.0,1956.0,1950.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2043.0,2100.0,2100.0,2000.0,2100.0,2193.0,2193.0,2062.5,2100.0,2235.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2250.0,2250.0,2199.0,2199.0,2200.0,2200.0,2200.0,2199.0,2300.0,3,0.0,0.0,0.0,0.0,0.0,0.0
94,10314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2200.0,2300.0,2300.0,2400.0,2399.0,2400.0,2300.0,2200.0,2300.0,2200.0,2200.0,2250.0,2250.0,2200.0,2300.0,2300.0,2300.0,2500.0,2300.0,2300.0,2337.5,2350.0,2300.0,2300.0,2300.0,2300.0,2300.0,2400.0,2300.0,2400.0,2500.0,3,0.0,0.0,0.0,0.0,0.0,0.0
95,11211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,3200.0,3100.0,3200.0,3300.0,3200.0,3200.0,3200.0,3200.0,3350.0,3300.0,3200.0,3200.0,3200.0,3400.0,3200.0,3100.0,3200.0,3500.0,3550.0,3650.0,3650.0,3600.0,3675.0,3600.0,3599.0,3500.0,3500.0,3500.0,3500.0,3600.0,3600.0,3599.5,3500.0,3695.0,3600.0,3568.0,3529.0,3500.0,3500.0,3500.0,3699.5,3900.0,3800.0,3700.0,3800.0,3950.0,3850.0,3741.5,3750.0,3800.0,3800.0,3700.0,3800.0,3849.5,3800.0,3800.0,3800.0,3850.0,4184.5,3998.0,4000.0,3849.0,3500.0,3599.0,3784.0,3799.0,3800.0,3800.5,3645.0,3645.0,3695.0,3550.0,3574.5,3539.5,3565.0,3600.0,3600.0,3600.0,3600.0,3599.5,3500.0,3483.0,3400.0,3390.0,3306.0,3360.0,3400.0,3399.0,3875.0,4098.0,4200.0,4176.5,3799.5,3,0.0,0.0,0.0,0.0,0.0,0.0
97,11234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,1950.0,1900.0,1945.0,1945.0,1975.0,1800.0,1800.0,1800.0,1800.0,1885.0,1900.0,1900.0,1875.0,1900.0,1895.0,1900.0,1900.0,1900.0,1900.0,1975.0,2000.0,2075.0,2050.0,2000.0,2000.0,2100.0,2200.0,2200.0,2100.0,2100.0,2200.0,2200.0,2200.0,2200.0,2272.5,2300.0,2200.0,2300.0,2275.0,2275.0,2200.0,2100.0,2250.0,2250.0,2200.0,2100.0,2145.0,2200.0,2300.0,2400.0,2300.0,2300.0,2350.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2350.0,2350.0,2475.0,2400.0,2300.0,2325.0,2300.0,2300.0,2399.0,2350.0,2499.0,2500.0,2500.0,2500.0,2400.0,3,0.0,0.0,0.0,0.0,0.0,0.0
98,11355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,2300.0,2300.0,2400.0,2400.0,2400.0,2400.0,2400.0,2500.0,2500.0,2500.0,2525.0,2500.0,2500.0,2500.0,2500.0,2400.0,2400.0,2475.0,2400.0,2425.0,2450.0,2400.0,2400.0,2400.0,2300.0,2300.0,2300.0,2325.0,2350.0,2400.0,2500.0,2500.0,3,0.0,0.0,0.0,0.0,0.0,0.0
100,11215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3700.0,3700.0,3750.0,3800.0,3700.0,3800.0,3650.0,3600.0,3695.0,3500.0,3500.0,3500.0,3600.0,3500.0,3750.0,3600.0,3550.0,3600.0,3700.0,3600.0,3550.0,3550.0,3550.0,3550.0,3500.0,3400.0,3350.0,3300.0,3500.0,3600.0,3600.0,3700.0,3799.0,3500.0,3550.0,3200.0,3550.0,3500.0,3325.0,3300.0,3500.0,3500.0,3450.0,3495.0,3597.5,3500.0,3400.0,3400.0,3466.0,3200.0,3200.0,3375.0,3500.0,3550.0,3575.0,3700.0,3600.0,3600.0,3660.0,3500.0,3426.0,3375.0,3400.0,3647.5,3699.5,3800.0,3599.0,3597.5,3,0.0,0.0,0.0,0.0,0.0,0.0
121,11238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2450.0,2475.0,2475.0,2500.0,2600.0,2500.0,2600.0,2650.0,2600.0,2800.0,2800.0,3000.0,3225.0,3300.0,3372.5,3395.0,3495.0,3495.0,3600.0,3600.0,3600.0,3500.0,3400.0,3395.0,3300.0,3395.0,3395.0,3300.0,3299.5,3099.0,3099.0,3099.0,3099.0,3100.0,3499.0,3399.0,3400.0,3499.0,3545.0,3600.0,3500.0,3400.0,3500.0,3500.0,3500.0,3400.0,3500.0,3500.0,3575.0,3666.0,3600.0,3600.0,3600.0,3700.0,3700.0,3700.0,3625.0,3600.0,3600.0,3500.0,3499.0,3667.0,3600.0,3600.0,3300.0,3300.0,3400.0,3483.0,3437.5,3450.0,3550.0,3549.5,3600.0,3500.0,3500.0,3445.0,3477.5,3495.0,3495.0,3495.0,3400.0,3500.0,3597.5,3500.0,3600.0,3550.0,3400.0,3450.0,3300.0,3425.0,3500.0,3600.0,3599.0,3595.0,3595.0,3693.5,3650.0,3650.0,3,0.0,0.0,0.0,0.0,0.0,0.0
129,11385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,1975.0,1975.0,2300.0,2400.0,2375.0,2200.0,2100.0,2300.0,2300.0,2300.0,2300.0,2375.0,2340.0,2300.0,2325.0,2500.0,2450.0,2500.0,2500.0,2500.0,2550.0,2500.0,2500.0,2600.0,2700.0,2795.0,2800.0,2800.0,2799.0,2600.0,2749.0,2784.5,2700.0,2635.0,2600.0,2500.0,2500.0,2500.0,2599.0,2650.0,2650.0,2700.0,2650.0,2600.0,2500.0,2525.0,2597.0,2600.0,2600.0,2600.0,2700.0,2699.0,2699.0,2695.0,2650.0,2699.0,2650.0,2600.0,2650.0,2650.0,2600.0,2599.0,2640.5,2670.0,2700.0,2600.0,3,0.0,0.0,0.0,0.0,0.0,0.0
141,10468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1950.0,1950.0,1975.0,1975.0,2000.0,2050.0,2050.0,2150.0,2100.0,2100.0,2163.5,2150.0,2050.0,2000.0,2150.0,2100.0,2200.0,2200.0,2200.0,2200.0,2200.0,2150.0,2125.0,2050.0,2200.0,2199.5,2200.0,2200.0,2200.0,2200.0,2200.0,3,0.0,0.0,0.0,0.0,0.0,0.0
145,10028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,6500.0,6250.0,6250.0,6458.0,6293.0,5500.0,5400.0,5497.5,5495.0,4947.5,5500.0,5500.0,5400.0,5197.5,5197.5,5556.0,5575.5,6561.0,5978.0,6512.5,5747.5,5500.0,5495.0,5500.0,5350.0,5095.0,5500.0,3,0.0,0.0,0.0,0.0,0.0,0.0
